anime_id,people_id,staff_role
656,5055,"Director, Storyboard, Episode Director"
1485,5055,"Storyboard (ep 6, 11, 16, 21, 23), Episode Director (ep 6, 11, 16, 21, 23)"
22147,5055,"Storyboard (ep 3), Episode Director (ep 3)"
3006,5055,"Storyboard (ep 135, 136, 149, 150, 161, 162), Episode Director (ep 149, 150, 161, 162)"
14741,5055,"Director, Storyboard (ep 1-2)"
15687,5055,Director
35608,5055,Director
18671,5055,Director
27601,5055,Director
2167,5055,"Director, Storyboard (ep 1, 4, 8, OP), Episode Director (ep 1, 4, OP)"
4181,5055,"Director, Storyboard (ep 1), Episode Director (ep 1)"
8358,5055,In-Between Animation
2471,5055,"Storyboard (ep 1169, 1260, 1276)"
2655,5055,Storyboard (OP)
22265,5055,Storyboard (ep 10)
72,5055,Storyboard
123,5055,Episode Director (ep 19)
1848,5055,Storyboard (ep 12)
27989,5055,Director
31988,5055,Director
31989,5055,Director
35678,5055,Director
1180,5055,"Storyboard (ep 2, 18, 22, 24), Episode Director (ep 2, 18, 22, 24)"
249,5055,"Storyboard (ep 3, 13, 15, 20, 30, 44, 48, 53, 58, 63, 73, 78), Episode Director (ep 3, 11, 15, 20, 26, 30, 34, 39, 43, 48, 53, 58)"
5680,5055,"Storyboard (OP, ep 6, 12), Episode Director (OP, ep 6, 12), Key Animation (ep 12)"
9617,5055,"Storyboard, Episode Director"
7791,5055,"Storyboard (ep 2, 17, 20, OP1), Episode Director (ep 2, OP1, OP2)"
1530,5055,"Director, Storyboard (ep 1, 2, OP, ED), Episode Director (ep 1, 24)"
602,5055,Episode Director (ep 3)
33206,5055,Storyboard (ep 10)
39247,5055,Director
17791,5055,"Storyboard, Episode Director"
49395,5055,"Storyboard, Episode Director"
18153,5055,Storyboard (ep 6)
35677,5055,Episode Director
1887,5055,"Storyboard (ep 5, 11), Episode Director"
604,5055,Storyboard (ep 2)
1805,5055,"Storyboard (ep 2), Episode Director (ep 2)"
23399,5055,"Storyboard, Episode Director"
31442,5055,Director
10165,5055,"Director, Storyboard (ep 1, OP1, OP2), Episode Director (ep 1, OP1, OP2), Screenplay (ep 13)"
8857,5055,"Director, Storyboard"
1769,5055,"Storyboard (ep 2, 5, 8, 10), Episode Director (ep 2, 5, 8, 10, 11)"
527,5055,"Storyboard (ep 128), Episode Director (ep 128)"
163,5055,"Storyboard (ep 6, 14, 22), Episode Director (ep 6, 14, 22, 26)"
1165,5055,Episode Director (ep 3)
13441,5055,"Director (directorial debut), Animation Director"
2098,5055,Episode Director
7311,5055,"Director (Chief Director), Storyboard"
849,5055,"Director, Script (ep 2, 10), Storyboard (2, 14), Episode Director (ep 2, 14)"
4382,5055,"Director, Storyboard (ep 6, 12, OP1), Episode Director (ep 6, 12, OP1), Screenplay (ep 14)"
19021,5055,Director
21647,5055,Storyboard
16417,5055,"Storyboard (ep 12), Episode Director (ep 7, 12)"
696,5055,"Storyboard (ep 3, 8, 13, 18, 23), Episode Director (ep 3, 8, 13, 18, 23)"
9376,5055,"Storyboard (ep 2), Episode Director (ep 2)"
1734,135,Theme Song Performance
357,135,Theme Song Performance (OP&ED)
2131,135,Theme Song Performance (OP&ED)
60,135,"Theme Song Performance, Inserted Song Performance"
2036,135,Theme Song Performance (ED1)
982,135,Theme Song Performance
411,135,Theme Song Performance (ED2)
958,135,Theme Song Performance (ED2)
488,135,Theme Song Performance (OP)
1888,135,Theme Song Performance (OP)
1609,135,Theme Song Performance
362,135,Theme Song Performance (ED -tiaraway)
840,135,Theme Song Performance (ED)
2993,135,"Inserted Song Performance (ep 10, 13)"
4214,135,Inserted Song Performance (ep 1)
2620,135,Theme Song Performance
3667,135,"Theme Song Performance (ED1, ED2, ED8, ED11, ED12)"
1127,135,Theme Song Performance (ED)
1128,135,Theme Song Performance (ED)
346,135,Theme Song Performance (ED - tiaraway)
6166,53,Inserted Song Performance (EP 9)
14237,53,Theme Song Performance (OP)
6645,53,Theme Song Performance
19163,53,Inserted Song Performance
24655,53,Inserted Song Performance
31931,53,"Theme Song Performance (Special ED), Inserted Song Performance"
4725,53,Theme Song Performance
1858,53,Inserted Song Performance (ep 11)
5859,53,Theme Song Performance
18153,53,"Theme Song Performance (OP), Inserted Song Performance"
28675,53,Theme Song Performance
30745,53,Inserted Song Performance
21241,53,Inserted Song Performance
23385,53,Theme Song Performance
10456,53,Theme Song Performance (OP)
12487,53,Theme Song Performance (OP)
38046,53,Theme Song Performance (ED)
671,53,Theme Song Performance (OP)
1561,53,Theme Song Performance (ED)
2963,53,Theme Song Performance
5713,53,Theme Song Performance
20221,53,Theme Song Performance
5162,53,Theme Song Performance
3225,53,Theme Song Performance
14575,53,Theme Song Performance
14511,53,"Theme Song Performance, Inserted Song Performance"
26351,53,Theme Song Performance
30379,53,Theme Song Performance
21177,53,Theme Song Performance
14199,53,Theme Song Performance
15651,53,Theme Song Performance
23309,53,"Theme Song Performance, Inserted Song Performance"
27709,53,Theme Song Performance (ED)
1167,53,Theme Song Performance (ED 2)
39931,53,"Theme Song Performance (OP/ED), Inserted Song Performance"
6500,53,Theme Song Performance (ED)
9202,53,Theme Song Performance
17849,53,Theme Song Performance
16524,53,Theme Song Performance (OP)
19211,53,Theme Song Performance (OP)
7311,53,Theme Song Performance (ED)
849,53,Theme Song Performance (ED 1)
4382,53,Theme Song Performance
5118,53,Theme Song Performance
174,53,Theme Song Performance
3287,53,Theme Song Performance (OP/ED)
12029,53,Theme Song Performance (TV OP)
33352,53,Theme Song Performance (ED)
39741,53,Theme Song Performance (ED)
40266,51974,Music
41555,51974,Music
32717,51974,Music
31485,51974,Music
42522,51974,Music
263,43193,"Theme Song Arrangement (ED 1, ED 2), Theme Song Composition (ED 1, ED 2), Theme Song Lyrics (ED 1, ED 2), Theme Song Performance (ED 1, ED 2)"
265,43193,Theme Song Performance (ED)
1549,11398,"Mechanical Design, Key Animation"
47,11398,Key Animation
1442,11398,Key Animation
1051,11398,Key Animation (ep 1)
2607,11398,"Character Design, Animation Director, Principle Drawing (Main Animator)"
1239,11398,"In-Between Animation, Key Animation"
2800,11398,Key Animation (episode 46)
1069,11398,Key Animation (OP)
5189,11398,"Storyboard (episode 52), Episode Director (episode 52), Animation Director (episode 52)"
1844,11398,Key Animation (OP)
1661,11398,Key Animation
4690,11398,Key Animation (OP)
956,11398,"Key Animation (eps 5, 10, 17, 21, 26, 31, 41)"
2354,11398,Key Animation
2355,11398,Key Animation
5618,11398,"In-Between Animation, Key Animation"
1337,11398,Key Animation
3152,11398,"Character Design, Key Animation"
20385,11398,Animation Director
426,11398,Key Animation (episode 4)
1361,11398,Layout (Art Layout)
2623,11398,Key Animation
1845,11398,Key Animation (Late OP)
1927,11398,Key Animation
20115,11398,Key Animation (OP)
1626,11398,Key Animation
3579,11398,"Key Animation (eps 38, 44, 48, 50)"
4486,11398,"Key Animation (eps 2, 6, 9, 11, 16, 20, 24, 28, 34, 38-39)"
4240,11398,Key Animation (OP)
1301,11398,Animation Director
2997,11398,Key Animation
9781,11398,"Key Animation (eps 12, 15, 19)"
4935,11398,"Key Animation (eps 2, 6)"
3435,11398,Key Animation (OP)
153,11398,Key Animation (episode 8)
572,11398,Key Animation
218,11398,Key Animation (episode 26)
3670,11398,"Animation Director (OP), Key Animation (episode 1)"
4597,11398,In-Between Animation
5886,11398,"Storyboard, Key Animation"
416,11398,Key Animation
4073,11398,Key Animation
512,11398,Key Animation
3388,11398,Key Animation
522,11398,Key Animation
3437,11398,Key Animation (episode 44)
80,11398,"Key Animation (eps 1, 4, 11, 20, 25, 32)"
4614,11398,Key Animation
164,11398,Key Animation
2200,11398,"Key Animation (eps 5, 10, 16, 22)"
3305,11398,"Key Animation (OP, eps 2, 6, 12, 22)"
1287,11398,Animation Director
682,11398,Key Animation (episode 11)
1873,11398,"Storyboard (episode 11), Key Animation (eps 1, 11)"
592,11398,"Storyboard (episode 6), Key Animation (episode 6)"
20147,11398,Key Animation (ep 33)
3735,11398,"Key Animation (eps 4, 6)"
3067,11398,Key Animation
1302,11398,Key Animation
9404,11398,"Storyboard (episode 3), Animation Director (episode 3)"
1548,11398,Mechanical Design
1662,11398,"Storyboard, Key Animation"
513,11398,"Animation Director, Key Animation"
2560,11398,Key Animation
4208,11398,Key Animation (ep 7)
5622,11398,Storyboard
5832,11398,Key Animation
523,11398,"Original Character Design (Original art), Key Animation"
3672,11398,"Character Design, Key Animation (OP, eps 43, 49-50)"
1650,11398,"Key Animation (eps 2, 26)"
1652,11398,Key Animation
3071,11398,Key Animation
3072,11398,Animation Director
1952,11398,Key Animation
2202,11398,Key Animation
1986,11398,"Key Animation (OP, eps 1, 8, 25, 36)"
4521,11398,Key Animation
155,11398,Key Animation
3069,11398,"Animation Director, Key Animation"
883,11398,Key Animation
7808,11398,"Storyboard (episode 6), Character Design, Key Animation (episode 6)"
40148,22231,Original Character Design ((Nicole Saitou))
37589,22231,Original Character Design ((Nicole Saitou))
14373,22231,Original Character Design
36191,22231,Original Character Design (Nicole Saitou)
40147,22231,Original Character Design ((Nicole Saitou))
30679,22231,Original Character Design
33021,22231,Original Character Design
38051,22231,Original Character Design ((Nicole Saitou))
23277,22231,Original Character Design
30727,22231,Original Character Design
36885,22231,Original Character Design
29317,22231,Original Character Design
37406,22231,Original Character Design ((Nicole Saitou))
21845,22231,Original Character Design
2601,20935,"Theme Song Performance (ED), Inserted Song Performance"
86,20935,"Theme Song Performance (OP2, ED2)"
2094,20935,Theme Song Performance (ED)
17221,20935,Inserted Song Performance
10087,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
14653,14345,Theme Song Composition (ED2)
9756,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
11977,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
11979,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
11981,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
18897,14345,"Theme Song Composition (ED), Theme Song Lyrics (ED)"
27787,14345,"Theme Song Composition (OP2, ED1, ED2, ED3, ED4, ED5, ED6, ED7), Theme Song Lyrics (OP2, ED1, ED2, ED3, ED4, ED5, ED6, ED7)"
19369,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
11757,14345,"Theme Song Composition (OP), Theme Song Lyrics (OP)"
16049,14345,"Theme Song Composition (ED), Theme Song Lyrics (ED)"
4038,14345,Theme Song Composition (ED6)
42672,50804,"Theme Song Arrangement, Theme Song Composition, Theme Song Performance"
41349,50804,Theme Song Performance
415,50804,"Music, Theme Song Performance, Inserted Song Performance"
42903,50804,"Theme Song Composition, Theme Song Lyrics, Theme Song Performance"
306,33169,"Key Animation (ep 1, 3, 7, 13)"
43756,33169,"Character Design, Chief Animation Director"
68,33169,Key Animation (OP)
150,33169,Key Animation (ep 2)
36456,33169,Key Animation
2164,33169,Key Animation (ep 23)
227,33169,In-Between Animation (GAINAX)
8768,33169,"Character Design, Animation Director"
249,33169,In-Between Animation
618,33169,Key Animation (ep 3)
3783,33169,Key Animation
4282,33169,Key Animation
6045,33169,"Character Design, Chief Animation Director"
9656,33169,"Character Design, Chief Animation Director"
10152,33169,Character Design
10536,33169,Character Design
34984,33169,Character Design
13655,33169,In-Between Animation
5084,33169,Key Animation
15813,33169,"Character Design, Chief Animation Director"
2791,33169,"Character Design, Animation Director, Key Animation"
10721,33169,Key Animation (OP 1-2)
4087,33169,Key Animation (ep 8)
17505,33169,In-Between Animation
16910,33169,In-Between Animation
3363,33169,Key Animation (ep 26)
199,33169,In-Between Animation
4581,33169,"Key Animation (OP, ep 12)"
5034,33169,Key Animation (OP)
30911,33169,"Animation Director (eps 3, 6, 9), 2nd Key Animation (eps 6, 10), Key Animation (ep 3)"
2001,33169,"Animation Director (ep 6, 21), Key Animation (ep 15, 21, 27)"
4107,33169,Key Animation
4565,33169,Key Animation
10278,33169,"Storyboard (ep 17), Episode Director (ep 17), Key Animation (ep 1, 17), Assistant Animation Director (ep 17)"
1002,33169,"Character Design (Assistant), Key Animation (ep 2-4, 6, OP), Assistant Animation Director (ep 2)"
12431,33169,In-Between Animation
2832,4580,"Director (ep 15), Storyboard (ep 15), Episode Director (ep 15), Color Design"
2693,4580,Key Animation (ep. 2)
4876,4580,"Key Animation, Layout"
666,4580,"Storyboard (ep. 5), Episode Director (ep. 5), Key Animation (ep 2), Screenplay (ep. 5)"
665,4580,Setting
1096,4580,Layout
1483,4580,Key Animation (ep 15)
1462,4580,"Script (ep 1), Art Director, Setting (ep 1), Layout"
323,4580,"Director, Storyboard (ep. 1, 9, 13), Original Creator"
1943,4580,"Director, Script"
437,4580,"Director, Character Design"
2000,4580,"Key Animation, Planning, Layout"
1033,4580,"Director, Script, Character Design, Screenplay"
759,4580,"Director, Script, Character Design"
38824,12664,"Director, Storyboard, Episode Director, Sound Director"
36456,12664,Storyboard (ep 3)
5684,12664,"Storyboard (eps 12, 22, 29, 35, 39), Episode Director (eps 12, 22, 29, 35, 39)"
1929,12664,Assistant Director
1534,12664,"Assistant Director (eps 2, 5, 8, 10, 16, 18, 20, 23-24, 28, 30, 33, 36)"
42984,12664,Director
9288,12664,"Director, Storyboard, Assistant Director"
24439,12664,"Director, Storyboard (eps 1-5, 7-12, OP, ED2), Episode Director (ep 12), Sound Director"
34451,12664,"Storyboard (ED), Episode Director (ED)"
32574,12664,"Director, Script, Storyboard, Episode Director"
30915,12664,"Director, Sound Director"
9656,12664,"Storyboard (ep 10, ED), Episode Director (ED)"
10893,12664,"Director, Storyboard"
15359,12664,"Director, Storyboard (eps 1, 4-5), Episode Director (eps 1, 5)"
19703,12664,"Director, Script (eps 8-10), Storyboard (eps 1-2, 5-7, 10), Episode Director (eps 1, 10), Series Composition"
20723,12664,"Director, Storyboard (eps 1-2), Episode Director (eps 1-2)"
6130,12664,"Storyboard (ep 1), Episode Director (ep 1)"
6355,12664,"Storyboard, Episode Director"
8133,12664,"Storyboard, Episode Director"
9979,12664,Storyboard
12929,12664,"Storyboard (eps 3, 10), Episode Director (eps 3, 10)"
11757,12664,Storyboard (ep 15)
1932,12664,"Storyboard (eps 14, 24), Episode Director (eps 14, 24), Assistant Director (eps 1, 4-6, 9, 11, 18, 21, 26)"
3692,12664,"Storyboard (eps 10, 23, 36, 45), Episode Director (eps 10, 23, 36, 45)"
3051,12664,Assistant Director
8278,14955,Original Creator
5624,14955,Original Creator
9544,14955,Original Creator
3446,14955,Original Creator
42976,14955,Original Creator
1726,14955,Original Creator
39519,14955,Original Creator
19871,14955,Original Creator
32946,14955,Original Creator
31630,14955,Original Creator
37490,14955,Original Creator
1031,14955,Original Creator
2808,14955,Original Creator
14765,14955,Original Creator
9630,14955,Original Creator
7857,14955,Original Creator
8960,14955,Original Creator
9797,14955,Original Creator
163,14955,Original Creator
1854,14955,Original Creator
1710,14955,Original Creator
2108,14955,Original Creator
2110,14955,Original Creator
2713,14955,Original Creator
2111,14955,Original Creator
2109,14955,Original Creator
1835,14955,Original Creator
3493,14955,Original Creator
5355,14955,Original Creator
9745,14955,Original Creator
6634,14955,Original Creator
10483,14955,Original Creator
23201,14955,Original Creator
6581,14955,Original Creator
3498,14955,Original Creator
950,14955,Original Creator
1362,14955,Original Creator
876,14955,Original Creator
5369,14955,Original Creator
979,14955,Original Creator
8026,14955,Original Creator
1952,14955,Original Creator
278,14955,Original Creator
48703,54051,Original Creator
1698,14099,Music
10162,14099,Music
17849,10842,Theme Song Performance
17265,26277,Theme Song Performance (ED)
23321,26277,Theme Song Performance (ED)
14479,26277,Theme Song Performance (OP)
29017,26277,Theme Song Performance
34902,26199,Original Creator
30123,4079,Original Creator
31173,4079,Original Creator
